#10   3   1
 1.0 -50.0000 -50.0000 -50.0000 -50.0000 -50.0000 -50.0000 -50.0000 -50.0000 -50.0000 -50.0000 -50.0000 -50.0000 -50.0000
 1.1 -50.0000 -50.0000 -50.0000 -50.0000 -50.0000 -50.0000 -50.0000 -50.0000 -50.0000 -50.0000 -50.0000 -50.0000 -50.0000
 1.2 -50.0000 -50.0000 -50.0000 -50.0000 -50.0000 -50.0000 -50.0000 -50.0000 -50.0000 -50.0000 -50.0000 -50.0000 -50.0000
 1.3 -49.9706 -49.9706 -49.9706 -49.9706 -49.9706 -49.9706 -49.9706 -49.9706 -49.9706 -49.9706 -49.9706 -49.9706 -49.9706
 1.4 -44.7994 -44.7994 -44.7994 -44.7994 -44.7994 -44.7994 -44.7994 -44.7994 -44.7994 -44.7994 -44.7994 -44.7994 -44.7994
 1.5 -40.6801 -40.6801 -40.6801 -40.6801 -40.6801 -40.6801 -40.6801 -40.6801 -40.6801 -40.6801 -40.6801 -40.6801 -40.6801
 1.6 -37.3968 -37.3968 -37.3968 -37.3968 -37.3968 -37.3968 -37.3968 -37.3968 -37.3968 -37.3968 -37.3968 -37.3968 -37.3968
 1.7 -34.7778 -34.7778 -34.7778 -34.7778 -34.7778 -34.7778 -34.7778 -34.7778 -34.7778 -34.7778 -34.7778 -34.7778 -34.7778
 1.8 -32.6865 -32.6865 -32.6865 -32.6865 -32.6865 -32.6865 -32.6865 -32.6865 -32.6865 -32.6865 -32.6865 -32.6865 -32.6865
 1.9 -31.0144 -31.0144 -31.0144 -31.0144 -31.0144 -31.0144 -31.0144 -31.0144 -31.0144 -31.0144 -31.0144 -31.0144 -31.0144
 2.0 -23.949 -23.949 -23.949 -23.949 -23.950 -23.952 -23.960 -23.983 -24.048 -24.206 -24.500 -24.907 -25.373
 2.1 -23.169 -23.169 -23.169 -23.169 -23.170 -23.172 -23.179 -23.200 -23.260 -23.407 -23.688 -24.086 -24.548
 2.2 -22.557 -22.557 -22.557 -22.557 -22.558 -22.560 -22.567 -22.586 -22.642 -22.779 -23.046 -23.436 -23.894
 2.3 -22.078 -22.078 -22.078 -22.078 -22.079 -22.081 -22.087 -22.106 -22.157 -22.285 -22.541 -22.922 -23.377
 2.4 -21.704 -21.704 -21.704 -21.704 -21.705 -21.707 -21.713 -21.731 -21.779 -21.900 -22.145 -22.518 -22.968
 2.5 -21.414 -21.414 -21.414 -21.414 -21.415 -21.416 -21.422 -21.440 -21.487 -21.602 -21.837 -22.202 -22.649
 2.6 -21.191 -21.191 -21.191 -21.191 -21.192 -21.194 -21.200 -21.217 -21.262 -21.373 -21.600 -21.958 -22.401
 2.7 -21.022 -21.022 -21.022 -21.022 -21.023 -21.025 -21.031 -21.047 -21.092 -21.199 -21.420 -21.772 -22.212
 2.8 -20.897 -20.897 -20.897 -20.897 -20.897 -20.899 -20.905 -20.922 -20.966 -21.070 -21.285 -21.631 -22.068
 2.9 -20.806 -20.806 -20.806 -20.806 -20.807 -20.809 -20.814 -20.831 -20.874 -20.976 -21.186 -21.527 -21.961
 3.0 -20.744 -20.744 -20.744 -20.744 -20.745 -20.746 -20.752 -20.768 -20.810 -20.910 -21.114 -21.450 -21.881
 3.1 -20.704 -20.704 -20.704 -20.704 -20.705 -20.707 -20.712 -20.727 -20.769 -20.866 -21.064 -21.394 -21.821
 3.2 -20.683 -20.683 -20.683 -20.683 -20.683 -20.685 -20.690 -20.705 -20.745 -20.839 -21.031 -21.354 -21.778
 3.3 -20.675 -20.675 -20.675 -20.676 -20.676 -20.678 -20.682 -20.697 -20.735 -20.825 -21.011 -21.327 -21.745
 3.4 -20.680 -20.680 -20.680 -20.680 -20.681 -20.682 -20.686 -20.700 -20.736 -20.823 -21.002 -21.309 -21.722
 3.5 -20.693 -20.694 -20.694 -20.694 -20.694 -20.695 -20.700 -20.712 -20.746 -20.829 -21.000 -21.297 -21.704
 3.6 -20.713 -20.713 -20.713 -20.713 -20.713 -20.715 -20.718 -20.730 -20.762 -20.839 -21.001 -21.286 -21.676
 3.7 -20.729 -20.729 -20.729 -20.729 -20.729 -20.730 -20.734 -20.744 -20.773 -20.843 -20.991 -21.248 -21.589
 3.8 -20.718 -20.718 -20.718 -20.718 -20.719 -20.719 -20.722 -20.731 -20.755 -20.813 -20.934 -21.135 -21.375
 3.9 -20.650 -20.650 -20.650 -20.650 -20.650 -20.651 -20.653 -20.659 -20.676 -20.717 -20.800 -20.928 -21.071
 4.0 -20.519 -20.519 -20.519 -20.519 -20.519 -20.519 -20.521 -20.524 -20.535 -20.560 -20.609 -20.683 -20.767
 4.1 -20.358 -20.358 -20.358 -20.358 -20.358 -20.358 -20.359 -20.361 -20.367 -20.381 -20.410 -20.453 -20.508
 4.2 -20.202 -20.202 -20.202 -20.202 -20.202 -20.202 -20.203 -20.204 -20.207 -20.216 -20.233 -20.261 -20.301
 4.3 -20.069 -20.069 -20.069 -20.069 -20.069 -20.069 -20.069 -20.070 -20.072 -20.078 -20.089 -20.109 -20.141
 4.4 -19.963 -19.963 -19.963 -19.963 -19.963 -19.963 -19.963 -19.964 -19.965 -19.969 -19.977 -19.992 -20.019
 4.5 -19.883 -19.883 -19.883 -19.883 -19.883 -19.883 -19.883 -19.883 -19.884 -19.887 -19.893 -19.906 -19.929
 4.6 -19.825 -19.825 -19.825 -19.825 -19.825 -19.825 -19.825 -19.825 -19.826 -19.829 -19.834 -19.844 -19.865
 4.7 -19.787 -19.787 -19.787 -19.787 -19.787 -19.787 -19.787 -19.787 -19.788 -19.790 -19.794 -19.803 -19.821
 4.8 -19.765 -19.765 -19.765 -19.765 -19.765 -19.765 -19.765 -19.765 -19.766 -19.767 -19.771 -19.779 -19.795
 4.9 -19.756 -19.756 -19.756 -19.756 -19.756 -19.756 -19.756 -19.756 -19.757 -19.758 -19.762 -19.769 -19.784
 5.0 -19.759 -19.759 -19.759 -19.759 -19.759 -19.759 -19.759 -19.759 -19.760 -19.761 -19.764 -19.770 -19.784
 5.1 -19.771 -19.771 -19.771 -19.771 -19.771 -19.771 -19.771 -19.771 -19.771 -19.772 -19.775 -19.781 -19.793
 5.2 -19.790 -19.790 -19.790 -19.790 -19.790 -19.790 -19.790 -19.790 -19.790 -19.791 -19.794 -19.799 -19.811
 5.3 -19.815 -19.815 -19.815 -19.815 -19.815 -19.815 -19.815 -19.815 -19.816 -19.817 -19.819 -19.824 -19.834
 5.4 -19.846 -19.846 -19.846 -19.846 -19.846 -19.846 -19.846 -19.846 -19.846 -19.847 -19.849 -19.853 -19.863
 5.5 -19.880 -19.880 -19.880 -19.880 -19.880 -19.880 -19.880 -19.880 -19.880 -19.881 -19.883 -19.887 -19.895
 5.6 -19.917 -19.917 -19.917 -19.917 -19.917 -19.917 -19.917 -19.917 -19.918 -19.918 -19.920 -19.923 -19.931
 5.7 -19.957 -19.957 -19.957 -19.957 -19.957 -19.957 -19.957 -19.957 -19.957 -19.958 -19.959 -19.963 -19.970
 5.8 -19.999 -19.999 -19.999 -19.999 -19.999 -19.999 -19.999 -19.999 -19.999 -20.000 -20.001 -20.004 -20.011
 5.9 -20.043 -20.043 -20.043 -20.043 -20.043 -20.043 -20.043 -20.043 -20.043 -20.043 -20.045 -20.047 -20.054
 6.0 -20.088 -20.088 -20.088 -20.088 -20.088 -20.088 -20.088 -20.088 -20.088 -20.088 -20.089 -20.092 -20.098
 6.1 -22.5359 -22.5359 -22.5359 -22.5359 -22.5359 -22.5359 -22.5359 -22.5359 -22.5359 -22.5359 -22.5359 -22.5359 -22.5359
 6.2 -22.4872 -22.4872 -22.4872 -22.4872 -22.4872 -22.4872 -22.4872 -22.4872 -22.4872 -22.4872 -22.4872 -22.4872 -22.4872
 6.3 -22.5711 -22.5711 -22.5711 -22.5711 -22.5711 -22.5711 -22.5711 -22.5711 -22.5711 -22.5711 -22.5711 -22.5711 -22.5711
 6.4 -22.5208 -22.5208 -22.5208 -22.5208 -22.5208 -22.5208 -22.5208 -22.5208 -22.5208 -22.5208 -22.5208 -22.5208 -22.5208
 6.5 -22.4705 -22.4705 -22.4705 -22.4705 -22.4705 -22.4705 -22.4705 -22.4705 -22.4705 -22.4705 -22.4705 -22.4705 -22.4705
 6.6 -22.4202 -22.4202 -22.4202 -22.4202 -22.4202 -22.4202 -22.4202 -22.4202 -22.4202 -22.4202 -22.4202 -22.4202 -22.4202
 6.7 -22.3699 -22.3699 -22.3699 -22.3699 -22.3699 -22.3699 -22.3699 -22.3699 -22.3699 -22.3699 -22.3699 -22.3699 -22.3699
 6.8 -22.3196 -22.3196 -22.3196 -22.3196 -22.3196 -22.3196 -22.3196 -22.3196 -22.3196 -22.3196 -22.3196 -22.3196 -22.3196
 6.9 -22.2692 -22.2692 -22.2692 -22.2692 -22.2692 -22.2692 -22.2692 -22.2692 -22.2692 -22.2692 -22.2692 -22.2692 -22.2692
 7.0 -22.2188 -22.2188 -22.2188 -22.2188 -22.2188 -22.2188 -22.2188 -22.2188 -22.2188 -22.2188 -22.2188 -22.2188 -22.2188
 7.1 -22.1682 -22.1682 -22.1682 -22.1682 -22.1682 -22.1682 -22.1682 -22.1682 -22.1682 -22.1682 -22.1682 -22.1682 -22.1682
 7.2 -22.1176 -22.1176 -22.1176 -22.1176 -22.1176 -22.1176 -22.1176 -22.1176 -22.1176 -22.1176 -22.1176 -22.1176 -22.1176
